date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:46:43	2635/2635	---M--	200	added ('OK')	text/html	date:Thu,%2015%20Nov%202012%2007:15:45%20GMT	http://www.cplusplus.com/reference/delete.cgi?a=std+locale+ctype+do_is	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/delete6419.html	(from http://www.cplusplus.com/reference/std/locale/ctype/)
12:46:44	2644/2644	---M--	200	added ('OK')	text/html	date:Thu,%2015%20Nov%202012%2007:15:46%20GMT	http://www.cplusplus.com/reference/edit.cgi?a=std+locale+ctype+do_scan_is	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/edit5573.html	(from http://www.cplusplus.com/reference/std/locale/ctype/)
12:46:45	2650/2650	---M--	200	added ('OK')	text/html	date:Thu,%2015%20Nov%202012%2007:15:47%20GMT	http://www.cplusplus.com/reference/delete.cgi?a=std+locale+ctype+do_scan_is	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/delete5573.html	(from http://www.cplusplus.com/reference/std/locale/ctype/)
12:46:45	2647/2647	---M--	200	added ('OK')	text/html	date:Thu,%2015%20Nov%202012%2007:15:47%20GMT	http://www.cplusplus.com/reference/edit.cgi?a=std+locale+ctype+do_scan_not	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/edite1da.html	(from http://www.cplusplus.com/reference/std/locale/ctype/)
12:46:47	2653/2653	---M--	200	added ('OK')	text/html	date:Thu,%2015%20Nov%202012%2007:15:48%20GMT	http://www.cplusplus.com/reference/delete.cgi?a=std+locale+ctype+do_scan_not	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/deletee1da.html	(from http://www.cplusplus.com/reference/std/locale/ctype/)
12:46:47	2644/2644	---M--	200	added ('OK')	text/html	date:Thu,%2015%20Nov%202012%2007:15:49%20GMT	http://www.cplusplus.com/reference/edit.cgi?a=std+locale+ctype+do_toupper	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/edit8dc9.html	(from http://www.cplusplus.com/reference/std/locale/ctype/)
12:46:48	2650/2650	---M--	200	added ('OK')	text/html	date:Thu,%2015%20Nov%202012%2007:15:50%20GMT	http://www.cplusplus.com/reference/delete.cgi?a=std+locale+ctype+do_toupper	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/delete8dc9.html	(from http://www.cplusplus.com/reference/std/locale/ctype/)
12:46:49	2644/2644	---M--	200	added ('OK')	text/html	date:Thu,%2015%20Nov%202012%2007:15:51%20GMT	http://www.cplusplus.com/reference/edit.cgi?a=std+locale+ctype+do_tolower	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/edit6258.html	(from http://www.cplusplus.com/reference/std/locale/ctype/)
12:46:49	2650/2650	---M--	200	added ('OK')	text/html	date:Thu,%2015%20Nov%202012%2007:15:51%20GMT	http://www.cplusplus.com/reference/delete.cgi?a=std+locale+ctype+do_tolower	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/delete6258.html	(from http://www.cplusplus.com/reference/std/locale/ctype/)
12:46:50	2638/2638	---M--	200	added ('OK')	text/html	date:Thu,%2015%20Nov%202012%2007:15:52%20GMT	http://www.cplusplus.com/reference/edit.cgi?a=std+locale+ctype+do_widen	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/editc932.html	(from http://www.cplusplus.com/reference/std/locale/ctype/)
12:46:51	2644/2644	---M--	200	added ('OK')	text/html	date:Thu,%2015%20Nov%202012%2007:15:53%20GMT	http://www.cplusplus.com/reference/delete.cgi?a=std+locale+ctype+do_widen	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/deletec932.html	(from http://www.cplusplus.com/reference/std/locale/ctype/)
12:46:52	2641/2641	---M--	200	added ('OK')	text/html	date:Thu,%2015%20Nov%202012%2007:15:54%20GMT	http://www.cplusplus.com/reference/edit.cgi?a=std+locale+ctype+do_narrow	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/editf240.html	(from http://www.cplusplus.com/reference/std/locale/ctype/)
12:46:53	2647/2647	---M--	200	added ('OK')	text/html	date:Thu,%2015%20Nov%202012%2007:15:55%20GMT	http://www.cplusplus.com/reference/delete.cgi?a=std+locale+ctype+do_narrow	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/deletef240.html	(from http://www.cplusplus.com/reference/std/locale/ctype/)
12:46:53	2642/2642	---M--	200	added ('OK')	text/html	date:Thu,%2015%20Nov%202012%2007:15:55%20GMT	http://www.cplusplus.com/reference/edit.cgi?a=std+locale+ctype+%7Ectype	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/edit806e.html	(from http://www.cplusplus.com/reference/std/locale/ctype/)
12:46:54	2648/2648	---M--	200	added ('OK')	text/html	date:Thu,%2015%20Nov%202012%2007:15:56%20GMT	http://www.cplusplus.com/reference/delete.cgi?a=std+locale+ctype+%7Ectype	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/delete806e.html	(from http://www.cplusplus.com/reference/std/locale/ctype/)
12:46:55	2641/2641	---M--	200	added ('OK')	text/html	date:Thu,%2015%20Nov%202012%2007:15:57%20GMT	http://www.cplusplus.com/reference/edit.cgi?a=std+locale+codecvt+codecvt	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/editea67.html	(from http://www.cplusplus.com/reference/std/locale/codecvt/)
12:46:56	2647/2647	---M--	200	added ('OK')	text/html	date:Thu,%2015%20Nov%202012%2007:15:58%20GMT	http://www.cplusplus.com/reference/delete.cgi?a=std+locale+codecvt+codecvt	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/deleteea67.html	(from http://www.cplusplus.com/reference/std/locale/codecvt/)
12:46:56	2626/2626	---M--	200	added ('OK')	text/html	date:Thu,%2015%20Nov%202012%2007:15:58%20GMT	http://www.cplusplus.com/reference/edit.cgi?a=std+locale+codecvt+in	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/edit16ea.html	(from http://www.cplusplus.com/reference/std/locale/codecvt/)
12:46:57	2632/2632	---M--	200	added ('OK')	text/html	date:Thu,%2015%20Nov%202012%2007:15:59%20GMT	http://www.cplusplus.com/reference/delete.cgi?a=std+locale+codecvt+in	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/delete16ea.html	(from http://www.cplusplus.com/reference/std/locale/codecvt/)
12:46:58	2629/2629	---M--	200	added ('OK')	text/html	date:Thu,%2015%20Nov%202012%2007:16:00%20GMT	http://www.cplusplus.com/reference/edit.cgi?a=std+locale+codecvt+out	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/edit2818.html	(from http://www.cplusplus.com/reference/std/locale/codecvt/)
12:46:59	2635/2635	---M--	200	added ('OK')	text/html	date:Thu,%2015%20Nov%202012%2007:16:01%20GMT	http://www.cplusplus.com/reference/delete.cgi?a=std+locale+codecvt+out	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/delete2818.html	(from http://www.cplusplus.com/reference/std/locale/codecvt/)
12:47:00	2641/2641	---M--	200	added ('OK')	text/html	date:Thu,%2015%20Nov%202012%2007:16:02%20GMT	http://www.cplusplus.com/reference/edit.cgi?a=std+locale+codecvt+unshift	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/edit673d.html	(from http://www.cplusplus.com/reference/std/locale/codecvt/)
12:47:01	2647/2647	---M--	200	added ('OK')	text/html	date:Thu,%2015%20Nov%202012%2007:16:03%20GMT	http://www.cplusplus.com/reference/delete.cgi?a=std+locale+codecvt+unshift	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/delete673d.html	(from http://www.cplusplus.com/reference/std/locale/codecvt/)
12:47:01	2659/2659	---M--	200	added ('OK')	text/html	date:Thu,%2015%20Nov%202012%2007:16:03%20GMT	http://www.cplusplus.com/reference/edit.cgi?a=std+locale+codecvt+always_noconv	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/edit4270-2.html	(from http://www.cplusplus.com/reference/std/locale/codecvt/)
12:47:02	2665/2665	---M--	200	added ('OK')	text/html	date:Thu,%2015%20Nov%202012%2007:16:04%20GMT	http://www.cplusplus.com/reference/delete.cgi?a=std+locale+codecvt+always_noconv	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/delete4270-2.html	(from http://www.cplusplus.com/reference/std/locale/codecvt/)
12:47:03	2644/2644	---M--	200	added ('OK')	text/html	date:Thu,%2015%20Nov%202012%2007:16:05%20GMT	http://www.cplusplus.com/reference/edit.cgi?a=std+locale+codecvt+encoding	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/edit5850.html	(from http://www.cplusplus.com/reference/std/locale/codecvt/)
12:47:04	2650/2650	---M--	200	added ('OK')	text/html	date:Thu,%2015%20Nov%202012%2007:16:06%20GMT	http://www.cplusplus.com/reference/delete.cgi?a=std+locale+codecvt+encoding	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/delete5850.html	(from http://www.cplusplus.com/reference/std/locale/codecvt/)
12:47:04	2638/2638	---M--	200	added ('OK')	text/html	date:Thu,%2015%20Nov%202012%2007:16:06%20GMT	http://www.cplusplus.com/reference/edit.cgi?a=std+locale+codecvt+length	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/edit6474.html	(from http://www.cplusplus.com/reference/std/locale/codecvt/)
12:47:05	2644/2644	---M--	200	added ('OK')	text/html	date:Thu,%2015%20Nov%202012%2007:16:07%20GMT	http://www.cplusplus.com/reference/delete.cgi?a=std+locale+codecvt+length	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/delete6474.html	(from http://www.cplusplus.com/reference/std/locale/codecvt/)
12:47:06	2650/2650	---M--	200	added ('OK')	text/html	date:Thu,%2015%20Nov%202012%2007:16:08%20GMT	http://www.cplusplus.com/reference/edit.cgi?a=std+locale+codecvt+max_length	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/edit344e.html	(from http://www.cplusplus.com/reference/std/locale/codecvt/)
12:47:07	2656/2656	---M--	200	added ('OK')	text/html	date:Thu,%2015%20Nov%202012%2007:16:09%20GMT	http://www.cplusplus.com/reference/delete.cgi?a=std+locale+codecvt+max_length	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/delete344e.html	(from http://www.cplusplus.com/reference/std/locale/codecvt/)
12:47:08	2638/2638	---M--	200	added ('OK')	text/html	date:Thu,%2015%20Nov%202012%2007:16:10%20GMT	http://www.cplusplus.com/reference/edit.cgi?a=std+locale+codecvt+result	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/editdc02.html	(from http://www.cplusplus.com/reference/std/locale/codecvt/)
12:47:08	2644/2644	---M--	200	added ('OK')	text/html	date:Thu,%2015%20Nov%202012%2007:16:10%20GMT	http://www.cplusplus.com/reference/delete.cgi?a=std+locale+codecvt+result	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/deletedc02.html	(from http://www.cplusplus.com/reference/std/locale/codecvt/)
12:47:09	2653/2653	---M--	200	added ('OK')	text/html	date:Thu,%2015%20Nov%202012%2007:16:11%20GMT	http://www.cplusplus.com/reference/edit.cgi?a=std+locale+codecvt+intern_type	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/editc19d.html	(from http://www.cplusplus.com/reference/std/locale/codecvt/)
12:47:10	2659/2659	---M--	200	added ('OK')	text/html	date:Thu,%2015%20Nov%202012%2007:16:12%20GMT	http://www.cplusplus.com/reference/delete.cgi?a=std+locale+codecvt+intern_type	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/deletec19d.html	(from http://www.cplusplus.com/reference/std/locale/codecvt/)
12:47:11	2659/2659	---M--	200	added ('OK')	text/html	date:Thu,%2015%20Nov%202012%2007:16:13%20GMT	http://www.cplusplus.com/reference/delete.cgi?a=std+locale+codecvt+extern_type	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/delete0e6b.html	(from http://www.cplusplus.com/reference/std/locale/codecvt/)
12:47:12	2650/2650	---M--	200	added ('OK')	text/html	date:Thu,%2015%20Nov%202012%2007:16:14%20GMT	http://www.cplusplus.com/reference/edit.cgi?a=std+locale+codecvt+state_type	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/edit5551.html	(from http://www.cplusplus.com/reference/std/locale/codecvt/)
12:47:12	2653/2653	---M--	200	added ('OK')	text/html	date:Thu,%2015%20Nov%202012%2007:16:13%20GMT	http://www.cplusplus.com/reference/edit.cgi?a=std+locale+codecvt+extern_type	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/edit0e6b.html	(from http://www.cplusplus.com/reference/std/locale/codecvt/)
12:47:13	2656/2656	---M--	200	added ('OK')	text/html	date:Thu,%2015%20Nov%202012%2007:16:15%20GMT	http://www.cplusplus.com/reference/delete.cgi?a=std+locale+codecvt+state_type	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/delete5551.html	(from http://www.cplusplus.com/reference/std/locale/codecvt/)
12:47:14	2668/2668	---M--	200	added ('OK')	text/html	date:Thu,%2015%20Nov%202012%2007:16:16%20GMT	http://www.cplusplus.com/reference/edit.cgi?a=std+locale+codecvt+do_always_noconv	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/edit8a4c.html	(from http://www.cplusplus.com/reference/std/locale/codecvt/)
12:47:15	2674/2674	---M--	200	added ('OK')	text/html	date:Thu,%2015%20Nov%202012%2007:16:17%20GMT	http://www.cplusplus.com/reference/delete.cgi?a=std+locale+codecvt+do_always_noconv	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/delete8a4c.html	(from http://www.cplusplus.com/reference/std/locale/codecvt/)
12:47:15	2653/2653	---M--	200	added ('OK')	text/html	date:Thu,%2015%20Nov%202012%2007:16:17%20GMT	http://www.cplusplus.com/reference/edit.cgi?a=std+locale+codecvt+do_encoding	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/editd7cc.html	(from http://www.cplusplus.com/reference/std/locale/codecvt/)
12:47:16	2659/2659	---M--	200	added ('OK')	text/html	date:Thu,%2015%20Nov%202012%2007:16:18%20GMT	http://www.cplusplus.com/reference/delete.cgi?a=std+locale+codecvt+do_encoding	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/deleted7cc.html	(from http://www.cplusplus.com/reference/std/locale/codecvt/)
12:47:17	2635/2635	---M--	200	added ('OK')	text/html	date:Thu,%2015%20Nov%202012%2007:16:19%20GMT	http://www.cplusplus.com/reference/edit.cgi?a=std+locale+codecvt+do_in	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/edit86f9.html	(from http://www.cplusplus.com/reference/std/locale/codecvt/)
12:47:18	2641/2641	---M--	200	added ('OK')	text/html	date:Thu,%2015%20Nov%202012%2007:16:20%20GMT	http://www.cplusplus.com/reference/delete.cgi?a=std+locale+codecvt+do_in	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/delete86f9.html	(from http://www.cplusplus.com/reference/std/locale/codecvt/)
12:47:19	2647/2647	---M--	200	added ('OK')	text/html	date:Thu,%2015%20Nov%202012%2007:16:20%20GMT	http://www.cplusplus.com/reference/edit.cgi?a=std+locale+codecvt+do_length	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/edit0220.html	(from http://www.cplusplus.com/reference/std/locale/codecvt/)
12:47:19	2653/2653	---M--	200	added ('OK')	text/html	date:Thu,%2015%20Nov%202012%2007:16:21%20GMT	http://www.cplusplus.com/reference/delete.cgi?a=std+locale+codecvt+do_length	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/delete0220.html	(from http://www.cplusplus.com/reference/std/locale/codecvt/)
12:47:20	2659/2659	---M--	200	added ('OK')	text/html	date:Thu,%2015%20Nov%202012%2007:16:22%20GMT	http://www.cplusplus.com/reference/edit.cgi?a=std+locale+codecvt+do_max_length	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/edit4377.html	(from http://www.cplusplus.com/reference/std/locale/codecvt/)
12:47:21	2665/2665	---M--	200	added ('OK')	text/html	date:Thu,%2015%20Nov%202012%2007:16:23%20GMT	http://www.cplusplus.com/reference/delete.cgi?a=std+locale+codecvt+do_max_length	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/delete4377.html	(from http://www.cplusplus.com/reference/std/locale/codecvt/)
12:47:21	2638/2638	---M--	200	added ('OK')	text/html	date:Thu,%2015%20Nov%202012%2007:16:23%20GMT	http://www.cplusplus.com/reference/edit.cgi?a=std+locale+codecvt+do_out	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/edit5426.html	(from http://www.cplusplus.com/reference/std/locale/codecvt/)
12:47:22	2644/2644	---M--	200	added ('OK')	text/html	date:Thu,%2015%20Nov%202012%2007:16:24%20GMT	http://www.cplusplus.com/reference/delete.cgi?a=std+locale+codecvt+do_out	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/delete5426.html	(from http://www.cplusplus.com/reference/std/locale/codecvt/)
12:47:23	2650/2650	---M--	200	added ('OK')	text/html	date:Thu,%2015%20Nov%202012%2007:16:25%20GMT	http://www.cplusplus.com/reference/edit.cgi?a=std+locale+codecvt+do_unshift	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/editbe50-3.html	(from http://www.cplusplus.com/reference/std/locale/codecvt/)
12:47:24	2656/2656	---M--	200	added ('OK')	text/html	date:Thu,%2015%20Nov%202012%2007:16:26%20GMT	http://www.cplusplus.com/reference/delete.cgi?a=std+locale+codecvt+do_unshift	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/deletebe50-3.html	(from http://www.cplusplus.com/reference/std/locale/codecvt/)
12:47:25	2654/2654	---M--	200	added ('OK')	text/html	date:Thu,%2015%20Nov%202012%2007:16:27%20GMT	http://www.cplusplus.com/reference/edit.cgi?a=std+locale+codecvt+%7Ecodecvt	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/edit701e.html	(from http://www.cplusplus.com/reference/std/locale/codecvt/)
12:47:25	2660/2660	---M--	200	added ('OK')	text/html	date:Thu,%2015%20Nov%202012%2007:16:27%20GMT	http://www.cplusplus.com/reference/delete.cgi?a=std+locale+codecvt+%7Ecodecvt	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/delete701e.html	(from http://www.cplusplus.com/reference/std/locale/codecvt/)
12:47:26	2641/2641	---M--	200	added ('OK')	text/html	date:Thu,%2015%20Nov%202012%2007:16:28%20GMT	http://www.cplusplus.com/reference/edit.cgi?a=std+locale+num_get+num_get	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/edit5eb7.html	(from http://www.cplusplus.com/reference/std/locale/num_get/)
12:47:27	2647/2647	---M--	200	added ('OK')	text/html	date:Thu,%2015%20Nov%202012%2007:16:29%20GMT	http://www.cplusplus.com/reference/delete.cgi?a=std+locale+num_get+num_get	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/delete5eb7.html	(from http://www.cplusplus.com/reference/std/locale/num_get/)
12:47:28	2629/2629	---M--	200	added ('OK')	text/html	date:Thu,%2015%20Nov%202012%2007:16:30%20GMT	http://www.cplusplus.com/reference/edit.cgi?a=std+locale+num_get+get	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/edit128a.html	(from http://www.cplusplus.com/reference/std/locale/num_get/)
12:47:28	2635/2635	---M--	200	added ('OK')	text/html	date:Thu,%2015%20Nov%202012%2007:16:30%20GMT	http://www.cplusplus.com/reference/delete.cgi?a=std+locale+num_get+get	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/delete128a.html	(from http://www.cplusplus.com/reference/std/locale/num_get/)
12:47:29	2647/2647	---M--	200	added ('OK')	text/html	date:Thu,%2015%20Nov%202012%2007:16:31%20GMT	http://www.cplusplus.com/reference/edit.cgi?a=std+locale+num_get+char_type	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/edit3879.html	(from http://www.cplusplus.com/reference/std/locale/num_get/)
12:47:32	2647/2647	---M--	200	added ('OK')	text/html	date:Thu,%2015%20Nov%202012%2007:16:34%20GMT	http://www.cplusplus.com/reference/edit.cgi?a=std+locale+num_get+iter_type	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/edit033e.html	(from http://www.cplusplus.com/reference/std/locale/num_get/)
12:47:32	2653/2653	---M--	200	added ('OK')	text/html	date:Thu,%2015%20Nov%202012%2007:16:34%20GMT	http://www.cplusplus.com/reference/delete.cgi?a=std+locale+num_get+iter_type	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/delete033e.html	(from http://www.cplusplus.com/reference/std/locale/num_get/)
12:47:33	2638/2638	---M--	200	added ('OK')	text/html	date:Thu,%2015%20Nov%202012%2007:16:35%20GMT	http://www.cplusplus.com/reference/edit.cgi?a=std+locale+num_get+do_get	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/editda4a.html	(from http://www.cplusplus.com/reference/std/locale/num_get/)
12:47:34	2644/2644	---M--	200	added ('OK')	text/html	date:Thu,%2015%20Nov%202012%2007:16:36%20GMT	http://www.cplusplus.com/reference/delete.cgi?a=std+locale+num_get+do_get	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/deleteda4a.html	(from http://www.cplusplus.com/reference/std/locale/num_get/)
12:47:35	2654/2654	---M--	200	added ('OK')	text/html	date:Thu,%2015%20Nov%202012%2007:16:37%20GMT	http://www.cplusplus.com/reference/edit.cgi?a=std+locale+num_get+%7Enum_get	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/edit236b.html	(from http://www.cplusplus.com/reference/std/locale/num_get/)
12:47:35	2653/2653	---M--	200	added ('OK')	text/html	date:Thu,%2015%20Nov%202012%2007:16:33%20GMT	http://www.cplusplus.com/reference/delete.cgi?a=std+locale+num_get+char_type	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/delete3879.html	(from http://www.cplusplus.com/reference/std/locale/num_get/)
12:47:35	2660/2660	---M--	200	added ('OK')	text/html	date:Thu,%2015%20Nov%202012%2007:16:37%20GMT	http://www.cplusplus.com/reference/delete.cgi?a=std+locale+num_get+%7Enum_get	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/delete236b.html	(from http://www.cplusplus.com/reference/std/locale/num_get/)
12:47:36	2641/2641	---M--	200	added ('OK')	text/html	date:Thu,%2015%20Nov%202012%2007:16:38%20GMT	http://www.cplusplus.com/reference/edit.cgi?a=std+locale+num_put+num_put	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/edite139.html	(from http://www.cplusplus.com/reference/std/locale/num_put/)
12:47:37	2647/2647	---M--	200	added ('OK')	text/html	date:Thu,%2015%20Nov%202012%2007:16:39%20GMT	http://www.cplusplus.com/reference/delete.cgi?a=std+locale+num_put+num_put	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/deletee139.html	(from http://www.cplusplus.com/reference/std/locale/num_put/)
12:47:38	2629/2629	---M--	200	added ('OK')	text/html	date:Thu,%2015%20Nov%202012%2007:16:40%20GMT	http://www.cplusplus.com/reference/edit.cgi?a=std+locale+num_put+put	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/edit8797.html	(from http://www.cplusplus.com/reference/std/locale/num_put/)
12:47:38	2635/2635	---M--	200	added ('OK')	text/html	date:Thu,%2015%20Nov%202012%2007:16:40%20GMT	http://www.cplusplus.com/reference/delete.cgi?a=std+locale+num_put+put	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/delete8797.html	(from http://www.cplusplus.com/reference/std/locale/num_put/)
12:47:39	2647/2647	---M--	200	added ('OK')	text/html	date:Thu,%2015%20Nov%202012%2007:16:41%20GMT	http://www.cplusplus.com/reference/edit.cgi?a=std+locale+num_put+char_type	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/edit9da5.html	(from http://www.cplusplus.com/reference/std/locale/num_put/)
12:47:40	2653/2653	---M--	200	added ('OK')	text/html	date:Thu,%2015%20Nov%202012%2007:16:42%20GMT	http://www.cplusplus.com/reference/delete.cgi?a=std+locale+num_put+char_type	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/delete9da5.html	(from http://www.cplusplus.com/reference/std/locale/num_put/)
12:47:41	2647/2647	---M--	200	added ('OK')	text/html	date:Thu,%2015%20Nov%202012%2007:16:43%20GMT	http://www.cplusplus.com/reference/edit.cgi?a=std+locale+num_put+iter_type	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/editaa8d.html	(from http://www.cplusplus.com/reference/std/locale/num_put/)
12:47:42	2653/2653	---M--	200	added ('OK')	text/html	date:Thu,%2015%20Nov%202012%2007:16:44%20GMT	http://www.cplusplus.com/reference/delete.cgi?a=std+locale+num_put+iter_type	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/deleteaa8d.html	(from http://www.cplusplus.com/reference/std/locale/num_put/)
12:47:42	2638/2638	---M--	200	added ('OK')	text/html	date:Thu,%2015%20Nov%202012%2007:16:44%20GMT	http://www.cplusplus.com/reference/edit.cgi?a=std+locale+num_put+do_put	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/editaa93.html	(from http://www.cplusplus.com/reference/std/locale/num_put/)
12:47:43	2644/2644	---M--	200	added ('OK')	text/html	date:Thu,%2015%20Nov%202012%2007:16:45%20GMT	http://www.cplusplus.com/reference/delete.cgi?a=std+locale+num_put+do_put	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/deleteaa93.html	(from http://www.cplusplus.com/reference/std/locale/num_put/)
12:47:44	2654/2654	---M--	200	added ('OK')	text/html	date:Thu,%2015%20Nov%202012%2007:16:46%20GMT	http://www.cplusplus.com/reference/edit.cgi?a=std+locale+num_put+%7Enum_put	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/edit6ac7.html	(from http://www.cplusplus.com/reference/std/locale/num_put/)
12:47:45	2660/2660	---M--	200	added ('OK')	text/html	date:Thu,%2015%20Nov%202012%2007:16:47%20GMT	http://www.cplusplus.com/reference/delete.cgi?a=std+locale+num_put+%7Enum_put	C:/Users/SHOBHIT/Desktop/sherlock%20holmes/www.cplusplus.com/reference/delete6ac7.html	(from http://www.cplusplus.com/reference/std/locale/num_put/)
